Unnamed: 0,table_nm,sido,sigungu,adong,gender,age,cert,nat_nm,cnt,base_ym,gbn
1437402,3.행정동,부산광역시,사상구,주례제3동,남성,0~4세,,,2,202503,등록외국인
1327778,1.국적,충청남도,당진시,,여성,,,요르단,0,202403,등록외국인
2844060,3.행정동,충청남도,홍성군,결성면,남성,0~4세,,,0,202209,등록외국인
3357728,3.행정동,전라남도,광양시,옥룡면,남성,80세이상,,,0,202409,등록외국인
2357235,1.국적,경기도,성남시 중원구,,여성,,,모리타니,0,202309,등록외국인
407419,1.국적,인천광역시,부평구,,남성,,,쿠웨이트,0,202212,등록외국인
1094353,1.국적,전라북도,전주시 완산구,,여성,,,브루나이,0,202312,등록외국인
1348133,1.국적,전라남도,여수시,,남성,,,이집트,2,202312,등록외국인
1560380,1.국적,서울특별시,용산구,,남성,,,이집트,203,202309,등록외국인
959049,1.국적,경상남도,창녕군,,남성,,,가봉,0,202212,거소신고자
2063117,1.국적,경기도,연천군,,남성,,,아이슬란드,0,202212,등록외국인
2035789,2.체류자격,전라북도,진안군,,여성,,D7(주재),,0,202303,등록외국인
1584517,3.행정동,경상남도,함양군,서하면,남성,5~9세,,,0,202503,등록외국인
3255594,4.연령대,충청남도,부여군,,여성,20세~24세,,,1,202212,거소신고자
2014672,1.국적,전라남도,신안군,,남성,,,국제연합 전문기구,0,202312,등록외국인
974214,1.국적,서울특별시,양천구,,여성,,,니제르,0,202309,등록외국인
2220970,1.국적,경상북도,포항시 남구,,여성,,,그레나다,0,202209,등록외국인
1617365,3.행정동,인천광역시,남동구,만수5동,여성,55~59세,,,9,202306,등록외국인
2345556,3.행정동,부산광역시,북구,구포제2동,남성,20~24세,,,2,202209,등록외국인
2284806,3.행정동,경기도,광명시,광명3동,여성,50~54세,,,33,202412,등록외국인
1310581,1.국적,경기도,부천시,,남성,,,인도네시아,0,202306,거소신고자
475088,1.국적,경기도,부천시 소사구,,남성,,,통가,0,202503,등록외국인
57049,1.국적,충청북도,증평군,,여성,,,오스트레일리아,2,202206,거소신고자
2507863,1.국적,서울특별시,영등포구,,남성,,,자메이카,0,202203,등록외국인
660439,1.국적,충청북도,증평군,,여성,,,카보베르데,0,202412,등록외국인
3092478,1.국적,서울특별시,강서구,,남성,,,타지키스탄,1,202206,등록외국인
371439,1.국적,전라남도,무안군,,남성,,,슬로바크,0,202503,등록외국인
3295290,3.행정동,서울특별시,구로구,고척제2동,여성,40~44세,,,19,202503,등록외국인
3283630,2.체류자격,전라북도,군산시,,여성,,D10(구직),,0,202406,등록외국인
2758770,1.국적,전북특별자치도,진안군,,여성,,,나이지리아,0,202409,등록외국인
2321473,3.행정동,경기도,양주시,광적면,여성,60~64세,,,12,202206,등록외국인
41706,1.국적,경기도,고양시 덕양구,,남성,,,볼리비아,1,202412,등록외국인
2789436,1.국적,경상남도,창원시 마산합포구,,여성,,,키리바시,0,202312,등록외국인
1263642,1.국적,경기도,수원시 영통구,,남성,,,온두라스,1,202309,등록외국인
3239295,4.연령대,경기도,고양시 덕양구,,여성,65세~69세,,,241,202403,거소신고자
1871770,2.체류자격,경기도,안산시 단원구,,여성,,E3(연구),,0,202303,등록외국인
3928192,4.연령대,충청북도,증평군,,남성,60세~64세,,,16,202303,등록외국인
754675,1.국적,경상북도,영주시,,여성,,,미얀마,2,202206,등록외국인
36010,1.국적,충청남도,아산시,,남성,,,오스트레일리아,13,202303,거소신고자
1851282,1.국적,제주특별자치도,서귀포시,,여성,,,투르크메니스탄,0,202309,거소신고자
2610744,1.국적,충청북도,청주시 청원구,,남성,,,바누아투,0,202309,거소신고자
295377,1.국적,경상북도,칠곡군,,남성,,,잠비아,0,202406,등록외국인
368328,1.국적,전라남도,장성군,,남성,,,루마니아,0,202306,거소신고자
1721475,1.국적,경상북도,군위군,,여성,,,교황청,0,202306,등록외국인
2801146,1.국적,강원특별자치도,춘천시,,남성,,,알바니아,1,202306,등록외국인
3072091,1.국적,전북특별자치도,진안군,,남성,,,이란,0,202409,거소신고자
2069065,3.행정동,인천광역시,남동구,간석1동,남성,15~19세,,,1,202503,등록외국인
2193536,1.국적,울산광역시,남구,,여성,,,기니비사우,0,202212,등록외국인
1476475,1.국적,울산광역시,중구,,남성,,,세르비아,0,202306,등록외국인
3815295,3.행정동,대구광역시,서구,평리6동,여성,70~74세,,,0,202312,등록외국인
2764398,3.행정동,경기도,용인시 기흥구,기흥동,남성,65~69세,,,3,202403,등록외국인
3203660,3.행정동,전라남도,구례군,광의면,여성,45~49세,,,0,202206,등록외국인
3179306,3.행정동,인천광역시,남동구,간석2동,남성,75~79세,,,1,202206,등록외국인
554815,1.국적,경상북도,문경시,,남성,,,체코,0,202206,거소신고자
1056167,2.체류자격,전라북도,순창군,,여성,,F-4(재외동포),,19,202303,거소신고자
3553269,3.행정동,경기도,하남시,미사1동,남성,55~59세,,,5,202206,등록외국인
3919340,3.행정동,전라북도,부안군,진서면,남성,40~44세,,,4,202309,등록외국인
3215959,3.행정동,울산광역시,남구,신정4동,남성,15~19세,,,3,202409,등록외국인
2780067,3.행정동,경기도,시흥시,정왕1동,여성,120세,,,0,202403,등록외국인
2727302,3.행정동,충청북도,충주시,용산동,남성,80세이상,,,0,202503,등록외국인
3636975,3.행정동,경기도,안성시,대덕면,남성,20~24세,,,426,202312,등록외국인
3870475,3.행정동,경기도,평택시,서탄면,남성,111세,,,0,202203,등록외국인
1827915,1.국적,울산광역시,동구,,남성,,,영국외지민,0,202203,등록외국인
4102781,3.행정동,전라남도,여수시,만덕동,여성,30~34세,,,13,202406,등록외국인
3613971,4.연령대,경상북도,청도군,,남성,50세,,,2,202409,등록외국인
3891745,4.연령대,대구광역시,중구,,여성,33세,,,14,202409,등록외국인
3298842,3.행정동,광주광역시,광산구,신창동,여성,35~39세,,,17,202312,등록외국인
4156934,3.행정동,경상남도,창원시 의창구,의창동,여성,55~59세,,,21,202209,등록외국인
1971812,3.행정동,전북특별자치도,남원시,도통동,여성,50~54세,,,10,202403,등록외국인
1706653,3.행정동,전라남도,장성군,삼서면,여성,60~64세,,,0,202303,등록외국인
3438184,3.행정동,충청남도,예산군,덕산면,남성,35~39세,,,13,202203,등록외국인
905087,1.국적,전라남도,강진군,,여성,,,나미비아,0,202312,등록외국인
1861119,2.체류자격,경기도,용인시 수지구,,여성,,E10(선원취업),,0,202406,등록외국인
1472139,3.행정동,경상남도,통영시,용남면,여성,111세,,,0,202306,등록외국인
4060887,3.행정동,대전광역시,동구,판암1동,여성,30~34세,,,6,202412,등록외국인
2520852,1.국적,울산광역시,북구,,남성,,,페루,0,202203,거소신고자
1068382,1.국적,경기도,김포시,,여성,,,바베이도스,0,202403,등록외국인
1029870,1.국적,경상북도,경산시,,여성,,,캄보디아,86,202306,등록외국인
447379,1.국적,인천광역시,서구,,남성,,,르완다,2,202503,등록외국인
2904156,1.국적,대구광역시,달서구,,남성,,,오스트레일리아,3,202409,등록외국인
1843705,1.국적,광주광역시,동구,,남성,,,그레나다,0,202306,등록외국인
4152048,3.행정동,경기도,김포시,고촌면,남성,30~34세,,,0,202306,등록외국인
4187476,3.행정동,서울특별시,서대문구,연희동,여성,0~4세,,,15,202312,등록외국인
842454,1.국적,서울특별시,종로구,,남성,,,중국,1095,202309,등록외국인
4266483,3.행정동,경상북도,구미시,해평면,여성,65~69세,,,0,202309,등록외국인
1865816,3.행정동,전라남도,화순군,청풍면,여성,10~14세,,,0,202503,등록외국인
2409303,1.국적,충청북도,청주시 서원구,,여성,,,홍콩거주난민,0,202312,등록외국인
3704778,3.행정동,전라남도,무안군,운남면,남성,120세,,,0,202206,등록외국인
1622458,2.체류자격,울산광역시,울주군,,여성,,기타(other),,9,202409,등록외국인
1292719,1.국적,충청북도,증평군,,남성,,,영국외지민,0,202312,거소신고자
2991478,3.행정동,경상북도,영주시,가흥1동,여성,5~9세,,,0,202309,등록외국인
3474084,3.행정동,경상북도,경산시,하양읍,여성,35~39세,,,40,202412,등록외국인
621588,1.국적,부산광역시,연제구,,남성,,,짐바브웨,0,202403,거소신고자
3554465,4.연령대,경기도,부천시,,남성,42세,,,32,202409,등록외국인
387541,1.국적,전라남도,진도군,,여성,,,감비아,0,202212,등록외국인
1982882,1.국적,충청북도,보은군,,남성,,,크로아티아,0,202203,등록외국인
4169075,3.행정동,경기도,평택시,동삭동,여성,10~14세,,,4,202306,등록외국인
1758142,3.행정동,경상남도,합천군,삼가면,남성,70~74세,,,0,202309,등록외국인
1859819,1.국적,전라남도,나주시,,남성,,,콜롬비아,0,202209,등록외국인
2413803,3.행정동,대구광역시,서구,평리3동,여성,25~29세,,,5,202303,등록외국인
896019,1.국적,충청북도,청주시 흥덕구,,여성,,,볼리비아,0,202403,거소신고자
751251,1.국적,전라북도,전주시 완산구,,남성,,,방글라데시,8,202206,등록외국인
3869112,3.행정동,대구광역시,동구,효목2동,남성,20~24세,,,1,202406,등록외국인
461226,1.국적,울산광역시,울주군,,남성,,,감비아,0,202203,등록외국인
2621361,3.행정동,경상북도,청도군,운문면,여성,80세이상,,,1,202503,등록외국인
2498657,3.행정동,전북특별자치도,군산시,경암동,여성,75~79세,,,0,202503,등록외국인
589564,1.국적,대전광역시,동구,,남성,,,앤티카바부다,0,202409,등록외국인
1937488,2.체류자격,전라남도,진도군,,남성,,E5(전문직업),,0,202203,등록외국인
653123,1.국적,인천광역시,부평구,,남성,,,부베트,0,202403,등록외국인
2738951,3.행정동,서울특별시,서초구,서초4동,남성,30~34세,,,19,202503,등록외국인
4195280,4.연령대,전라남도,곡성군,,남성,23세,,,6,202412,등록외국인
2796150,3.행정동,전라남도,여수시,중앙동,남성,50~54세,,,4,202312,등록외국인
3997661,4.연령대,서울특별시,성북구,,여성,80세이상,,,39,202203,거소신고자
2420654,3.행정동,전라북도,장수군,번암면,남성,45~49세,,,1,202303,등록외국인
721347,1.국적,부산광역시,기장군,,남성,,,차드,0,202312,등록외국인
249653,1.국적,경기도,성남시 분당구,,여성,,,피지,0,202406,등록외국인
3306574,3.행정동,경기도,광명시,광명1동,여성,55~59세,,,2,202406,등록외국인
3679899,2.체류자격,대구광역시,서구,,남성,,H2(방문취업),,48,202309,등록외국인
1670515,1.국적,경상북도,고령군,,여성,,,세인트빈센트그레나딘,0,202409,등록외국인
3897443,3.행정동,대구광역시,북구,침산3동,여성,45~49세,,,3,202409,등록외국인
3711873,4.연령대,광주광역시,북구,,여성,73세,,,0,202503,등록외국인
3260898,3.행정동,광주광역시,북구,우산동,여성,40~44세,,,5,202212,등록외국인
2674580,3.행정동,강원특별자치도,삼척시,원덕읍임원출장소,여성,0~4세,,,0,202309,등록외국인
3908916,3.행정동,충청남도,예산군,대흥면,남성,60~64세,,,0,202306,등록외국인
2698690,3.행정동,경상북도,포항시 북구,양학동,남성,45~49세,,,2,202212,등록외국인
486789,1.국적,전라남도,무안군,,여성,,,그레나다,0,202406,등록외국인
1975962,3.행정동,경기도,안산시 단원구,초지동,남성,111세,,,0,202312,등록외국인
1450801,1.국적,경기도,양평군,,남성,,,그레나다,0,202309,등록외국인
2408032,2.체류자격,전라남도,완도군,,여성,,E9(비전문취업),,6,202203,등록외국인
1528367,1.국적,대구광역시,수성구,,남성,,,핀란드,0,202209,거소신고자
84213,1.국적,경기도,포천시,,남성,,,남아프리카공화국,3,202306,등록외국인
2551739,3.행정동,강원특별자치도,양구군,국토정중앙면,여성,15~19세,,,0,202312,등록외국인
1225138,1.국적,서울특별시,관악구,,여성,,,영국외지시민,0,202403,등록외국인
368898,1.국적,전라남도,해남군,,여성,,,시에라리온,0,202406,등록외국인
4307036,3.행정동,경상북도,칠곡군,약목면,여성,111세,,,0,202212,등록외국인
624000,1.국적,부산광역시,사하구,,남성,,,타이,0,202312,거소신고자
3758943,3.행정동,울산광역시,북구,농소2동,남성,5~9세,,,8,202212,등록외국인
3508476,3.행정동,대전광역시,서구,용문동,여성,80세이상,,,0,202312,등록외국인
1440796,1.국적,경상남도,김해시,,남성,,,도미니카공화국,0,202203,등록외국인
1350352,2.체류자격,서울특별시,종로구,,여성,,D4(일반연수),,462,202203,등록외국인
814611,1.국적,강원도,삼척시,,남성,,,시리아,0,202209,등록외국인
520921,1.국적,경상북도,칠곡군,,남성,,,미국,291,202209,등록외국인
282737,1.국적,광주광역시,남구,,남성,,,산마리노,0,202209,거소신고자
3885120,3.행정동,경상북도,경산시,남산면,여성,45~49세,,,1,202409,등록외국인
3678660,3.행정동,경기도,광주시,남한산성면,남성,70~74세,,,0,202403,등록외국인
3578064,4.연령대,경상북도,울진군,,여성,33세,,,0,202412,거소신고자
2154197,1.국적,경상남도,양산시,,남성,,,사우디아라비아,0,202306,등록외국인
4166595,3.행정동,인천광역시,부평구,부평5동,여성,30~34세,,,115,202306,등록외국인
3881056,3.행정동,경기도,수원시 팔달구,매교동,여성,65~69세,,,12,202212,등록외국인
3462926,4.연령대,경기도,양평군,,여성,45세~49세,,,20,202206,거소신고자
49051,1.국적,대전광역시,서구,,여성,,,오만,0,202412,등록외국인
3381201,2.체류자격,울산광역시,동구,,남성,,F5(영주),,229,202309,등록외국인
